second,heart_rate,eda,temp,stress_score
71,81.99190759585719,5.29621832711356,29.281828,0.7180102549190639
72,80.56016615422394,5.288475581577846,29.283108,0.7108533984709913
73,77.11587109019702,5.268783024379185,29.283806,0.6935454571612265
74,79.2475362045304,5.267292567661831,29.28665,0.7030907863036044
75,79.71211589921451,5.375227791922433,29.29115,0.7144038440463603
76,80.58112627330388,5.4598590305873325,29.29074,0.7255645770170253
77,75.89470844413611,5.436587197440011,29.297293,0.7023152474377266
78,76.62547496465379,5.38792473929269,29.301817,0.7014810296929486
79,79.23942516818241,5.344249725341797,29.305334,0.7096171094973316
80,78.51608095963044,5.339991433279855,29.310753,0.7059717727040019
81,79.34812550656616,5.311129978724888,29.312983,0.7072857907959433
82,80.00407124681934,5.299261365618024,29.318403,0.7092499580400892
83,75.89807334645492,5.273954119001116,29.324358,0.688460700471243
84,75.60909644485905,5.3013779776436945,29.327572,0.6894882518392562
85,74.76984884184424,5.3726670401436945,29.328136,0.6917598979020813
86,59.82312265744055,5.5048065185546875,29.328539,0.635208297559479
87,40.27728224295719,6.198855263846261,29.32211,0.6057094301126029
88,26.479068143500776,6.455482482910156,29.312807,0.5649858797126613
89,79.22104177783197,6.31664548601423,29.297615,0.7924623932742652
90,71.3323082424102,6.144798278808594,29.288069,0.7420116086049553
91,65.38886520024047,6.005073002406529,29.2894,0.7031270382185559
92,65.74200295414572,5.858344486781529,29.289118,0.6922159737784546
93,69.39193726052025,5.803479330880301,29.293194,0.7040985084866205
94,67.12567512339291,5.731195722307477,29.299547,0.6876507809678378
95,71.58025948774247,5.697042192731585,29.310692,0.7049507656289058
96,72.28757201752292,5.636654990059989,29.32161,0.7030102054711347
97,72.62766892415861,5.619663783482143,29.33127,0.7031043378246339
98,73.88667022553784,5.575410570417132,29.338459,0.705043020717747
99,78.98424318682258,5.5402679443359375,29.346384,0.725176215898941
100,73.91390951214228,5.503848484584263,29.355612,0.6990635992369725
101,75.5659033540322,5.489838191441128,29.366663,0.7053646903842374
102,73.04749703667338,5.485750470842634,29.374146,0.6935887984255861
103,70.12827405851547,5.436274937220982,29.380117,0.6761233963269586
104,76.69544028544504,5.414125714983259,29.384056,0.7040329919644028
105,76.71211553440041,5.39802496773856,29.38067,0.7027355380892628
106,77.20485191163938,5.372110639299665,29.379402,0.7027612832764605
107,81.66225268733446,5.352685110909598,29.378767,0.7213300935847791
108,84.65163937953203,5.326674325125558,29.37711,0.7326761740850145
109,82.50219667375956,5.299008505684989,29.378496,0.7205636482189193
110,74.9960728699599,5.284368242536273,29.375713,0.6852560157691028
111,73.14157887878767,5.275392804827009,29.373373,0.6760757902982375
112,73.67359532251483,5.2510256086077005,29.363394,0.6764117128265337
113,76.41372629157016,5.233053479875837,29.352947,0.687312354139539
114,73.51929161277485,5.213105337960379,29.341846,0.6724776096797935
115,73.8642356738577,5.194222586495536,29.329432,0.6724324196459736
116,73.17552961129435,5.185821533203125,29.33058,0.6685909470323574
117,55.88800643622292,5.266638074602399,29.33915,0.5970410031229891
118,43.81450271198826,5.7741290501185825,29.347488,0.5855377138381059
119,73.58442102126487,5.990042005266462,29.36077,0.739032521242559
120,72.63526354288517,5.945425306047712,29.370531,0.7309206750959714
121,73.96816133250799,5.810429164341518,29.377098,0.7254558464907745
122,72.36736876190761,5.720316205705915,29.381456,0.7105071518805324
123,75.76327672466111,5.647330692836216,29.386124,0.7196916849727721
124,74.80526769100967,5.598407745361328,29.390684,0.7111724256583098
125,70.45463645513901,5.561407361711774,29.39145,0.6882759190320203
126,70.4913299041224,5.5189410618373325,29.384748,0.6848207679023893
127,71.55049681026773,5.497835976736886,29.380306,0.6878268400955816
128,67.90625043253094,5.46357182094029,29.37748,0.6683689111378832
129,71.17005250994328,5.436587197440011,29.376337,0.6808771009484782
130,72.65963375197941,5.413919176374163,29.377422,0.6857028883695555
131,77.96257401542547,5.372800009591239,29.37775,0.706258242035043
132,83.59078585906998,5.357973916190011,29.367971,0.7305318655700945
133,73.37833160456928,5.341390337262835,29.34988,0.6827785155950254
134,66.89334608310814,5.313949040004185,29.341518,0.6510125935729411
135,62.61575900299231,5.29304449898856,29.330898,0.6298202247247549
136,61.87264628882118,5.271153041294643,29.314465,0.6245813813304205
137,67.70381896812556,5.246691567557199,29.301083,0.6489542076632069
138,71.68370295959323,5.227227347237723,29.287008,0.6653529837640495
139,73.15066850979132,5.213385990687779,29.27279,0.6708289156441969
140,80.9833576642336,5.193012237548828,29.259228,0.7046322440679533
141,80.64288545382482,5.177333831787109,29.246973,0.7017502505624944
142,73.81370826010546,5.153740474155971,29.233295,0.6687507206809635
143,71.36352597033446,5.135259900774274,29.227104,0.6560569317869696
144,69.21900460751812,5.114358084542411,29.229433,0.6445435901227174
145,72.28525634026508,5.108052934919085,29.226736,0.6579189992239756
146,73.14952267150193,5.113275800432477,29.211952,0.662286032340661
147,76.42364827883502,5.10510744367327,29.198008,0.6764457703894018
148,75.97773001055774,5.088823590959821,29.182074,0.6730336806938473
149,76.95783302315824,5.068126133510044,29.169212,0.6757157637870348
150,74.67018960202677,5.050699506487165,29.158733,0.6638493792713184
151,76.81707069517154,5.036700112479074,29.13681,0.672396952945228
152,66.3243076473206,5.023736681256976,29.11438,0.6236804371984586
153,63.39530215962589,5.005725860595703,29.095648,0.6088540478567921
154,67.18947197003625,4.999820164271763,29.084984,0.6255664548684186
155,56.12351892628703,5.022046225411551,29.079475,0.5772501478687944
156,38.666815941314645,5.021739959716797,29.074585,0.49801416426766815
157,76.21103117505997,5.110964093889509,29.075653,0.6759804912949601
158,80.45281304253473,5.278502328055246,29.076998,0.7095157356126249
159,84.81739889524988,6.289293561662946,29.085732,0.8155232370759078
160,76.35236915089625,6.833216530936105,29.087223,0.8235004387774119
161,73.09501520521414,6.755245753696987,29.093378,0.8020706098925914
162,77.11015629957859,6.540090833391462,29.099442,0.8019403012761488
163,72.6830808391018,6.375417981828962,29.113811,0.7678086545324301
164,74.7779866765497,6.2056459699358255,29.135859,0.762835654782503
165,79.33800787090647,6.156041281563895,29.147375,0.7792963403870996
166,61.94379287172622,6.583903721400669,29.153458,0.7368593511265469
167,65.95452049997465,6.874690464564732,29.156345,0.779857172067641
168,93.05908222513749,6.752296992710659,29.14952,0.8924061705078912
169,86.51727824157223,6.56426511492048,29.13933,0.846686809323817
170,75.0757796084371,6.411390032087054,29.156824,0.7817333350057959
171,73.04670183908729,6.292428697858538,29.146923,0.7623810222926053
172,72.56815503608185,6.2414365495954245,29.126286,0.7558608575224197
173,71.91088657461053,6.187774658203125,29.116337,0.7483020591146399
174,73.34178317865454,6.139347621372768,29.109152,0.7506647620203311
175,75.4877367886825,6.1182114737374445,29.119308,0.7585994844240549
176,73.66766504872493,6.099088941301618,29.133215,0.7487100767334823
177,76.87330793370437,6.208461216517857,29.14491,0.7725832762401732
178,74.47328117233806,6.211915697370257,29.160122,0.7619877525871264
179,74.79663570173236,6.14293943132673,29.172735,0.7575724814113802
180,72.07325598673982,6.071835654122489,29.184155,0.7391512003317134
181,69.674612335833,6.023618970598493,29.199495,0.7241552875005154
182,70.24423528387186,5.972981044224331,29.211462,0.7224214065126907
183,70.93422486223103,5.9217087881905695,29.223164,0.7211795921721572
184,78.67463510794765,5.880213056291852,29.22938,0.7527628617444446
185,78.6569302658884,5.862606593540737,29.2364,0.751180996323902
186,76.3388836616963,5.8140411376953125,29.231333,0.7365210486329937
187,74.33390502543878,5.800412314278739,29.244713,0.7262611443669085
188,71.16661891388124,5.760088239397321,29.256384,0.7084506173806472
189,74.66926385845315,5.700410025460379,29.270563,0.7192543545911683
190,83.04928962275783,5.672598702566964,29.279375,0.7549069279474742
191,89.23982200392281,5.660489763532366,29.286417,0.7819638100391643
192,81.4122780126164,5.62055914742606,29.292511,0.7430408983033114
193,72.31733626799866,5.580775124686105,29.297148,0.6983796657489705
194,72.77528547028739,5.572771889822824,29.294157,0.6997750733953785
195,67.20170288458625,5.543618338448661,29.283493,0.6719986201483271
196,71.5163016673954,5.519228254045759,29.281855,0.6894960742327754
197,68.66932924947054,5.507508414132254,29.2775,0.6755784231711557
198,68.67981977943491,5.475786481584821,29.266283,0.6729206866360351
199,71.98275987162774,5.489777156284878,29.265934,0.6891009562693922
200,71.38278568759576,5.4588503156389505,29.268728,0.683741041203096
201,77.05882152759823,5.428592681884766,29.260357,0.7069156203198954
202,72.44553353384954,5.406034742082868,29.26075,0.684059000552633
203,70.6593655326114,5.375969478062221,29.263058,0.6733902036971959
204,75.50440468232136,5.351902008056641,29.267233,0.6933220466937527
205,77.58799937263336,5.3340317862374445,29.272797,0.7012523427503612
206,81.96484468071269,5.308082580566406,29.264015,0.7188992743771899
207,81.80911289953343,5.299075535365513,29.25274,0.7174244941152506
208,85.86493300456871,5.302290780203683,29.247307,0.7361020004702832
209,82.33589962931279,5.342496054513114,29.243359,0.7235178175192148
210,83.03999999999998,5.3573150634765625,29.241022,0.7279764835326847
211,78.62667499003906,5.355678013392857,29.227654,0.7078113901175846
212,87.1291928912514,5.360094887869699,29.203789,0.7467682851437962
213,66.74125138965474,5.62122072492327,29.179253,0.6765274735400233
214,62.70721265801055,6.110966273716518,29.155691,0.6999899101406237
215,72.84926210013019,6.330725533621652,29.13672,0.7647512025906766
216,75.81401766004406,6.629063742501395,29.12289,0.8036469314499293
217,72.14291527423839,6.7195603506905695,29.113487,0.7947070989032639
218,72.76611132603858,6.600847516741071,29.099056,0.7874106828026528
219,75.67686922979381,6.490499768938337,29.085981,0.7912074869104238
220,75.41081460674158,6.377943856375558,29.057308,0.7804011719817846
221,71.85036129150278,6.292965480259487,29.03491,0.7569984002883274
222,70.71490418842905,6.245815277099609,29.022734,0.7478251543185832
223,65.27544024391332,6.199094499860491,29.014729,0.7191590815890844
224,65.84780241265467,6.155520847865513,29.002567,0.7180400914003984
225,70.59407898396276,6.116912296840122,28.998432,0.7362836936944094
226,72.01937240026427,6.092185429164341,29.002594,0.7406421904895741
227,70.89236106271967,6.055719648088727,29.019922,0.7324184653663526
228,77.8848020213876,6.030274527413504,29.039944,0.7619766632475695
229,77.06039039080704,6.002595629010882,29.057009,0.7558753561354619
230,69.71146029963225,5.978295462472098,29.070196,0.7204571665707077
231,68.75307246014385,5.951289585658482,29.082832,0.7138053390489919
232,70.03745838784022,5.93871579851423,29.099169,0.7185609170651468
233,70.0345598591419,5.942451477050781,29.116987,0.7188663543551967
234,74.23114210657994,5.908021109444754,29.114721,0.7349720437674185
235,80.657721899043,5.865628378731864,29.102673,0.7605173034135226
236,79.7543598291989,5.8418104989188055,29.093382,0.754387037081407
237,75.30224510930287,5.810648236955915,29.082413,0.7315279404690231
238,76.04179780939191,5.782253810337612,29.0713,0.7324621058921769
239,59.192228226319166,5.7784222194126675,29.066435,0.6556803428530538
240,52.20065872694757,5.817102159772601,29.060173,0.627254802591241
241,79.97377967825541,5.870388575962612,29.053604,0.7578198759324106
242,77.69355727697793,5.903413500104632,29.051651,0.7502898172622533
243,79.90626514258452,6.1071014404296875,29.04918,0.7777010802149061
244,71.38860924163045,6.262938363211496,29.04693,0.752342399754474
245,70.62480447174843,6.221254076276507,29.039757,0.7453216768419518
246,70.35667585838985,6.179427010672433,29.032846,0.7405379100333458
247,70.70347567601992,6.156746455601284,29.026566,0.740177252922313
248,76.72993283360532,6.11183112008231,29.020828,0.7636918194324002
249,85.4646074105766,6.151568276541574,29.024681,0.8067143412833793
250,88.2805169841554,6.442436218261719,29.027159,0.8442975950417781
251,70.6051357489618,6.717888423374721,29.012333,0.7875868309813998
252,44.19898945617517,7.342825753348214,29.002943,0.7210652766463618
253,63.525600103119004,7.411266326904297,28.987885,0.8145966633802731
254,67.10300699970016,7.118862152099609,28.965706,0.8058920960609623
255,66.30588418518609,6.8513608660016745,28.948744,0.7794618712353548
256,65.73757536295467,6.658329010009766,28.936281,0.7604208573930052
257,66.46391969317192,6.513472420828683,28.919235,0.7513628626418425
258,68.22714391467157,6.435515812465122,28.904102,0.7527151370052274
259,66.77265500794913,6.393003736223493,28.885988,0.7424898356251083
260,69.66294096162939,6.751785823277065,28.863504,0.7862024855611107
261,67.1855482310099,6.950718470982143,28.851152,0.79192685202935
262,64.615869187249,6.7907513209751675,28.834866,0.7666244651835737
263,63.307363165426864,6.5486248561314175,28.822195,0.7400378743800864
264,67.53513002755862,6.731410980224609,28.811825,0.7748099093223522
265,65.1302821052668,7.3722414289202005,28.802046,0.8185497596307151
266,67.8542801524594,7.15412848336356,28.788351,0.8123086150462802
267,71.32171802063081,6.771254403250558,28.78421,0.795389529873841
268,73.71341370806198,6.430394308907645,28.775982,0.7771723331272857
269,73.48097528739501,6.246143886021206,28.781538,0.7604042384602177
270,77.26821501388494,6.076570238385882,28.788822,0.7631271280355938
271,78.40993519086952,5.996249607631138,28.782753,0.7614577145338223
272,69.18378649389717,5.914126259940011,28.781752,0.712590310846877
273,63.60082719782908,5.858507973807199,28.778488,0.6825143222774921
274,63.81836595087346,5.934507097516741,28.78024,0.6899828284709205
275,62.27170159946572,5.879878452845982,28.78013,0.6783059449208514
276,66.82961026953,5.814530508858817,28.776041,0.693414414960066
277,69.26817019722426,5.738377707345145,28.775951,0.6979848617959022
278,71.225522764273,5.8044924054827005,28.773365,0.7125048084513187
279,76.28988910632742,6.302833557128906,28.767082,0.7779843546064551
280,76.8553463262637,6.402627672467913,28.765965,0.7890608474403433
281,73.82056309510075,6.1310239519391745,28.766226,0.7521273615423407
282,76.5915405826856,5.9376324244907925,28.754358,0.7482076997860787
283,74.80180843700641,5.949380602155413,28.744709,0.7410887008029661
284,69.52454184288096,5.852206638881138,28.736315,0.7088558068812262
285,67.73855660026386,5.750092097691128,28.735577,0.6920432703596466
286,65.06409975910933,5.665163312639509,28.745628,0.6726649407212584
287,71.74707565766434,5.588615417480469,28.75859,0.6964607484418441
288,73.87766191230203,5.505525316510882,28.777996,0.6990421306322718
289,84.89831764611125,5.476190839494977,28.802378,0.7465466748075775
290,83.97640846489116,5.495328630719866,28.829788,0.7439956336654547
291,72.58326950211703,5.541679382324219,28.862322,0.6962521419325169
292,42.55706510784137,5.755083356584821,28.89005,0.5782078139847155
293,70.66739555587283,5.750120980398996,28.925587,0.7053353528354138
294,64.14031215169747,5.642822265625,28.97024,0.6665679419605368
295,63.58662992469154,5.556575230189732,29.013845,0.6567002120232867
296,67.79968143547903,5.492458888462612,29.046947,0.6703489258006959
297,73.80177379308817,5.4440105983189175,29.08098,0.6934516364268235
298,78.9886101706733,5.390917096819196,29.094013,0.7124589626170785
299,79.65054828907385,5.362119947160993,29.09985,0.7130066061686677
300,81.11465282371975,5.311673845563616,29.106342,0.7153477985690349
301,78.12266969080818,5.301410675048828,29.115595,0.7008963897113849
302,74.60753399802473,5.320608411516462,29.121847,0.6865836844946935
303,78.08756439147163,5.421703338623047,29.12827,0.7109960025141642
304,73.91024849228539,5.7815720694405695,29.130888,0.722732050939606
305,67.13749930312795,5.876599448067801,29.129816,0.7001048798632169
306,67.03333207784337,5.724581582205636,29.125435,0.686667701172371
307,66.73063509076373,5.580098833356585,29.133152,0.6729723092223897
308,71.33378964348863,5.496316637311663,29.138432,0.6867139567779798
309,72.77485853905229,5.4141099112374445,29.145496,0.6862419877492483
310,79.11954607582226,5.371764591761997,29.148165,0.7114197043014949
311,84.56186948681706,5.336523328508649,29.148066,0.7331087940604726
312,87.53922305210591,5.314419337681362,29.153692,0.7447334568712812
313,66.84490100587298,5.236578260149274,29.161434,0.6441943718871712
314,71.23376450470077,5.195722307477679,29.15794,0.660624545981563
315,92.32336682704437,5.191995893205915,29.165213,0.7560009073390203
316,92.89442718206851,5.190069471086774,29.175686,0.7584278053383195
317,92.13818570093872,5.199053083147321,29.188164,0.7557625045803915
318,88.99857797986698,5.165740966796875,29.19433,0.7386755683371888
319,82.15153648148043,5.1486309596470425,29.196981,0.7061478978147797
320,79.64720485075716,5.149237496512277,29.19327,0.6948362095425937
321,81.32273249052596,5.154690333775112,29.17926,0.7029039569633178
322,83.93676439323815,5.147502354213169,29.159084,0.7141521263851315
323,74.69287943210497,5.136687142508371,29.147112,0.6712856066128745
324,51.17148780683718,5.124642508370536,29.136509,0.5635299906761071
325,88.2876133562152,5.1097259521484375,29.140095,0.7306724422660023
326,90.04240286338451,5.089207785470145,29.152174,0.73688495906948
327,91.47242882311994,5.075748443603516,29.163841,0.7422258567075573
328,81.39172852207865,5.040167127336774,29.176786,0.6934501593493131
329,69.21224934738163,5.030609130859375,29.193102,0.637370587208829
330,71.82361177462778,5.003220694405692,29.20436,0.6468838909925394
331,80.58574718742796,4.986360277448382,29.201853,0.6852042131678839
332,87.37091583518587,4.966930389404297,29.23122,0.7143349083381465
333,93.62165774903283,4.924480438232422,29.254166,0.7390774229338948
334,68.77157075356759,4.893034798758371,29.25316,0.6236382727165565
335,35.02554682065443,4.889481135777065,29.24244,0.4702124783605507
336,69.14608894283565,4.87415531703404,29.2342,0.6237275542685891
337,48.5614817283534,4.834592001778739,29.25102,0.5269507381179681
338,50.48436290643553,4.819814954485212,29.25014,0.5344155907183161
339,65.66783177762767,4.7942978995186945,29.25812,0.6011344779892134
340,74.42913626448008,4.799775259835379,29.266836,0.6413560595265382
341,57.10287405066386,4.790405818394253,29.275965,0.5619390178686191
342,71.93007581440025,4.7990907941545755,29.262913,0.6299581888604014
343,64.30428025351993,4.79869624546596,29.23154,0.5953224606754601
344,82.70908320905991,4.812745775495257,29.191431,0.6800325169308019
345,92.37415101493897,4.797014508928571,29.165943,0.7225461958806292
346,83.88857725878036,4.7870330810546875,29.159666,0.6831916239168069
347,76.59875997790436,4.776218414306641,29.16341,0.6491917410686716
348,69.82392979517496,4.761607578822544,29.162813,0.6172048662247979
349,68.95010905258319,4.745229993547712,29.160501,0.6118431734420875
350,68.51772354276532,4.7441237313406805,29.160875,0.6097868771309092
351,67.4249327091254,4.731052398681641,29.157553,0.6037135733270832
352,72.31096643006633,4.7085129874093195,29.147188,0.6239617465957337
353,83.30140881333365,4.696938650948661,29.121258,0.672843833271662
354,86.08951660242226,4.680029732840402,29.100525,0.6840528432609483
355,86.50821732641042,4.657867976597378,29.087545,0.6840626814712829
356,55.166629925533336,4.6497377668108255,29.075296,0.5411567271199734
357,55.43035183187871,4.646745954241071,29.068047,0.5420982160428967
358,61.07010410046734,4.626463208879743,29.0618,0.5659588453811641
359,65.56634132133759,4.6142747061593195,29.053694,0.5853210705242617
360,65.50422182167362,4.5941363743373325,29.045254,0.5833217483514094
361,74.0379778672032,4.579357147216797,29.036005,0.6207832880083226
362,74.86512876653555,4.565338679722378,29.027996,0.6233409536471699
363,77.56420524588309,4.543792724609375,29.01937,0.6337505238771723
364,76.77142075430227,4.536904471261161,29.00961,0.6295658108638637
365,69.68839024561628,4.520791734967913,28.997902,0.5960523893168597
366,69.82175611954928,4.50555910382952,28.992846,0.5953584550817375
367,70.8150427506027,4.500496455601284,28.98211,0.5994337402579771
368,65.61026839300699,4.4822491237095425,28.978535,0.5742608695892154
369,66.2125499430889,4.463488442557199,28.97245,0.5753937600175443
370,65.90002100399073,4.452928815569196,28.96644,0.573075103355261
371,65.13618799037475,4.436986105782645,28.960981,0.568249567791242
372,70.50941645726724,4.420362200055804,28.954058,0.5912128805750172
373,73.45660380034178,4.406805310930524,28.950296,0.6034295853627298
374,72.61817123920108,4.388799939836774,28.948483,0.598089644362795
375,73.6842105263158,4.376504625592913,28.944649,0.6018782225317165
376,68.12557451150698,4.366715567452567,28.939337,0.5758210489181301
377,65.5624484735645,4.3493804931640625,28.933292,0.5627124687312164
378,70.97129156261238,4.337974003383091,28.928633,0.5862823392062542
379,68.27360555187606,4.325582231794085,28.924852,0.5729847715953084
380,70.39666302466905,4.308630807059152,28.91859,0.5811724878457325
381,73.559141965319,4.296449388776507,28.913103,0.5944833832745187
382,74.21178067897681,4.282806396484375,28.907257,0.5962812207269998
383,81.78998710275442,4.268064226422991,28.89989,0.6294101102245258
384,78.98399757880804,4.255628313337054,28.88987,0.615617350446203
385,63.405852329904725,4.239213126046317,28.881048,0.5435315155786853
386,38.41766866955159,4.22901862008231,28.873594,0.42927810875059086
387,68.24064394084586,4.218898228236607,28.871056,0.5637368904403994
388,46.78608177987946,4.208118438720703,28.874819,0.4654673916050732
389,66.76033295197035,4.191432952880859,28.88832,0.5546776555733848
390,80.75018710681708,4.174764360700335,28.887466,0.6167351332450942
391,81.44266083988072,4.155203138078962,28.879774,0.6182089986173189
392,88.25014927460805,4.135649544852121,28.871387,0.6474304199836562
393,93.27745809600809,4.123336247035435,28.864296,0.6691917418997412
394,75.18673605331546,4.108679090227399,28.858784,0.5858550089746144
395,68.08053985940438,4.094941820417132,28.855385,0.5524390596244404
396,65.16479650506443,4.086104256766183,28.849869,0.5384551689286201
397,64.18541445219928,4.069892883300781,28.849794,0.5326286662691593
398,65.42168206651175,4.055788857596261,28.84875,0.5370354041008651
399,65.98744227363673,4.047119685581753,28.844866,0.538863211612772
400,66.90566714883502,4.033467973981585,28.85096,0.5418654038004698
401,66.67798105346145,4.020225524902344,28.852303,0.539702923144075
402,64.27334775990687,4.005821772984096,28.844372,0.5275634960383608
403,69.15529283251259,3.989831107003348,28.835703,0.5483516128225184
404,67.32136038530771,3.977358136858259,28.829012,0.5389664058511322
405,66.35071090047394,3.964005606515067,28.82437,0.5334233375946638
406,69.32460536261766,3.957587105887277,28.8179,0.5463700082872722
407,67.64823319986667,3.954456329345703,28.815277,0.5384964608359483
408,67.20328479670736,3.9450623648507253,28.811937,0.5356763613292279
409,67.64321094990892,3.9354629516601562,28.805977,0.5368538626491351
410,64.21640918134261,3.9250706263950894,28.799698,0.5204184476868656
411,63.16949882705322,3.912473406110491,28.793482,0.5145937604167847
412,66.57314538963422,3.899756840297154,28.786495,0.5289533160447877
413,65.01144452682628,3.8889078412737166,28.783354,0.5209418579642606
414,63.2449357729516,3.878542218889509,28.779705,0.5120423069486146
415,64.5240504998673,3.8652986798967635,28.777355,0.5167168485107754
416,67.9562464873694,3.853649684361049,28.77601,0.5312969927305214
417,67.99744838372382,3.8433914184570312,28.771467,0.5306090921828449
418,72.91694570716268,3.8334574018205916,28.770731,0.5520841308871093
419,77.14181937132967,3.8246874128069197,28.769135,0.5705065833825187
420,76.32491474662122,3.8226045880998885,28.767494,0.5666222458945579
421,78.7630604039477,3.813666207449777,28.771027,0.5769230515029069
422,69.38417908151156,3.802889142717634,28.769035,0.5334472384476174
423,71.9090100293339,3.792078290666853,28.769424,0.543981689202253
424,70.3334423312857,3.7819001334054128,28.768934,0.5359645216064493
425,75.60682437856642,3.773211887904576,28.772348,0.5591515566915256
426,72.02468616312503,3.764784676688058,28.770536,0.5421788924981943
427,71.66394238791405,3.7601650782993863,28.777042,0.540148043481026
428,73.9279527955163,3.756187983921596,28.775763,0.5500818223678234
429,75.01868770764119,3.751525333949498,28.774609,0.5546333925339533
430,82.32968958136247,3.7406202043805803,28.78052,0.5868770740584934
431,75.85635744021623,3.7316970825195312,28.780201,0.5567433123919525
432,70.031762724959,3.719099862234933,28.784655,0.5292398619195481
433,66.49957299914603,3.7104127066476003,28.789944,0.5124716704100826
434,63.41230971034495,3.7001435416085378,28.79188,0.4975874162077465
435,65.31190820624134,3.6883332388741628,28.79262,0.5051996360203432
